Dataset,Breiman,Ancestor,Zhu
ScreenType,0.3877005347593583,0.41711229946524064,0.41711229946524064
SemgHandGenderCh2,0.9515859766277128,0.9532554257095158,0.9532554257095158
SemgHandMovementCh2,0.799554565701559,0.8151447661469933,0.8106904231625836
SemgHandSubjectCh2,0.9131403118040089,0.9198218262806236,0.9220489977728286
ShakeGestureWiimoteZ,0.673469387755102,0.6530612244897959,0.6530612244897959
ShapeletSim,0.5027932960893855,0.4972067039106145,0.49162011173184356
ShapesAll,0.7979966611018364,0.7996661101836394,0.8013355592654424
SmallKitchenAppliances,0.767379679144385,0.7379679144385026,0.7352941176470589
SmoothSubspace,0.9261744966442953,0.9194630872483222,0.9261744966442953
SonyAIBORobotSurface1,0.8566666666666667,0.86,0.8633333333333333
SonyAIBORobotSurface2,0.8371848739495799,0.8371848739495799,0.8340336134453782
StarLightCurves,0.9288403157255616,0.9160898603521554,0.917304189435337
Strawberry,0.9512195121951219,0.9512195121951219,0.943089430894309
SwedishLeaf,0.8381410256410257,0.8253205128205128,0.8269230769230769
Symbols,0.9235412474849095,0.9255533199195171,0.9265593561368209
SyntheticControl,0.9765886287625418,0.979933110367893,0.9765886287625418
ToeSegmentation1,0.7533039647577092,0.73568281938326,0.7444933920704846
ToeSegmentation2,0.8062015503875969,0.813953488372093,0.8217054263565892
Trace,0.9393939393939394,0.9393939393939394,0.9393939393939394
TwoLeadECG,0.7319859402460457,0.7240773286467487,0.7275922671353251
TwoPatterns,0.9642410602650663,0.9737434358589647,0.9742435608902226
UMD,0.7972027972027972,0.7902097902097902,0.7902097902097902
UWaveGestureLibraryAll,0.9544819882714326,0.9528064786372522,0.9544819882714326
UWaveGestureLibraryX,0.772130689751466,0.7718514381457693,0.7676626640603184
UWaveGestureLibraryY,0.6947779949734711,0.695895001396258,0.6964535046076515
UWaveGestureLibraryZ,0.6777436470259705,0.6704831052778554,0.6713208600949455
Wafer,0.9954567580723673,0.9949699821515495,0.9949699821515495
Wine,0.6037735849056604,0.6037735849056604,0.6037735849056604
WordSynonyms,0.6718995290423861,0.6703296703296703,0.6750392464678179
Worms,0.5263157894736842,0.5,0.5394736842105263
WormsTwoClass,0.5921052631578947,0.6052631578947368,0.5789473684210527
Yoga,0.8286095365121707,0.8306102034011337,0.8329443147715905
