dataset,mcc_breiman,mcc_ancestor,mcc_zhu
Beef,0.6551724137931034,0.6206896551724138,0.6206896551724138
Beef,0.7586206896551724,0.7241379310344828,0.7586206896551724
Beef,0.7931034482758621,0.7241379310344828,0.7586206896551724
Beef,0.6896551724137931,0.6896551724137931,0.6896551724137931
Beef,0.6206896551724138,0.6551724137931034,0.6206896551724138
Beef,0.7931034482758621,0.7586206896551724,0.7931034482758621
Beef,0.7241379310344828,0.6551724137931034,0.7241379310344828
Beef,0.7241379310344828,0.6896551724137931,0.7586206896551724
Beef,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.6896551724137931,0.6551724137931034,0.6551724137931034
Beef,0.7931034482758621,0.7586206896551724,0.7586206896551724
Beef,0.6551724137931034,0.6896551724137931,0.7586206896551724
Beef,0.6896551724137931,0.7241379310344828,0.6896551724137931
Beef,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.6896551724137931,0.7241379310344828,0.6896551724137931
Beef,0.7586206896551724,0.7241379310344828,0.7241379310344828
Beef,0.6896551724137931,0.6551724137931034,0.6551724137931034
Beef,0.7586206896551724,0.6896551724137931,0.7586206896551724
Beef,0.7241379310344828,0.7586206896551724,0.7586206896551724
Beef,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.7586206896551724,0.6551724137931034,0.6551724137931034
Beef,0.7931034482758621,0.7586206896551724,0.7931034482758621
Beef,0.6896551724137931,0.6896551724137931,0.7241379310344828
Beef,0.7241379310344828,0.6551724137931034,0.6896551724137931
Beef,0.8275862068965517,0.7586206896551724,0.7931034482758621
Beef,0.6551724137931034,0.6896551724137931,0.6896551724137931
Beef,0.7241379310344828,0.6206896551724138,0.6896551724137931
Beef,0.6896551724137931,0.6551724137931034,0.6206896551724138
Beef,0.6896551724137931,0.7586206896551724,0.7241379310344828
Beef,0.6551724137931034,0.6206896551724138,0.6551724137931034
Beef,0.7241379310344828,0.7241379310344828,0.7586206896551724
Beef,0.6896551724137931,0.6896551724137931,0.6896551724137931
Beef,0.7241379310344828,0.7586206896551724,0.7586206896551724
Beef,0.7241379310344828,0.6896551724137931,0.6896551724137931
Beef,0.7241379310344828,0.6896551724137931,0.7241379310344828
Beef,0.5862068965517241,0.6551724137931034,0.6206896551724138
Beef,0.6551724137931034,0.6551724137931034,0.6896551724137931
Beef,0.7241379310344828,0.6551724137931034,0.6896551724137931
Beef,0.7931034482758621,0.7241379310344828,0.7931034482758621
Beef,0.6206896551724138,0.5862068965517241,0.6551724137931034
Beef,0.6896551724137931,0.7241379310344828,0.6896551724137931
Beef,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.6896551724137931,0.6206896551724138,0.6896551724137931
Beef,0.6551724137931034,0.6551724137931034,0.7241379310344828
Beef,0.6206896551724138,0.6206896551724138,0.6206896551724138
Beef,0.6896551724137931,0.6896551724137931,0.6896551724137931
Beef,0.7241379310344828,0.6896551724137931,0.6896551724137931
BeetleFly,0.8947368421052632,0.9473684210526315,1
BeetleFly,0.7368421052631579,0.8947368421052632,0.7894736842105263
BeetleFly,0.8421052631578947,0.8421052631578947,0.7368421052631579
