dataset,mcc_breiman,mcc_ancestor,mcc_zhu
Adiac,0.7230769230769231,0.7307692307692307,0.7333333333333333
Adiac,0.7282051282051282,0.7435897435897436,0.7461538461538462
Adiac,0.7230769230769231,0.7307692307692307,0.7333333333333333
Adiac,0.7025641025641025,0.7205128205128205,0.7153846153846154
Adiac,0.7128205128205128,0.7282051282051282,0.7282051282051282
Adiac,0.717948717948718,0.717948717948718,0.7282051282051282
Adiac,0.7205128205128205,0.7333333333333333,0.7256410256410256
Adiac,0.7128205128205128,0.7307692307692307,0.7333333333333333
Adiac,0.7230769230769231,0.7333333333333333,0.7384615384615385
Adiac,0.7,0.7205128205128205,0.7230769230769231
Adiac,0.7230769230769231,0.7384615384615385,0.7435897435897436
Adiac,0.7153846153846154,0.735897435897436,0.735897435897436
Adiac,0.7282051282051282,0.7384615384615385,0.7384615384615385
Adiac,0.7256410256410256,0.7410256410256411,0.7461538461538462
Adiac,0.7230769230769231,0.7256410256410256,0.7230769230769231
Adiac,0.7307692307692307,0.7512820512820513,0.7435897435897436
Adiac,0.7256410256410256,0.7282051282051282,0.7307692307692307
Adiac,0.7282051282051282,0.7461538461538462,0.7487179487179487
Adiac,0.7256410256410256,0.7410256410256411,0.7487179487179487
Adiac,0.7205128205128205,0.7461538461538462,0.7487179487179487
Adiac,0.7051282051282052,0.7307692307692307,0.7205128205128205
Adiac,0.7230769230769231,0.7487179487179487,0.7461538461538462
Adiac,0.7230769230769231,0.7205128205128205,0.7230769230769231
Adiac,0.7282051282051282,0.7153846153846154,0.7205128205128205
Adiac,0.7256410256410256,0.7384615384615385,0.735897435897436
Adiac,0.7410256410256411,0.7435897435897436,0.7410256410256411
Adiac,0.7230769230769231,0.735897435897436,0.7230769230769231
Adiac,0.7256410256410256,0.7256410256410256,0.7282051282051282
Adiac,0.7230769230769231,0.7282051282051282,0.7307692307692307
Adiac,0.7230769230769231,0.7282051282051282,0.7333333333333333
Adiac,0.7256410256410256,0.7205128205128205,0.7333333333333333
Adiac,0.7025641025641025,0.7256410256410256,0.7230769230769231
Adiac,0.7333333333333333,0.7435897435897436,0.7461538461538462
Adiac,0.717948717948718,0.7333333333333333,0.7435897435897436
Adiac,0.7153846153846154,0.7256410256410256,0.7256410256410256
Adiac,0.7128205128205128,0.7307692307692307,0.7333333333333333
Adiac,0.7230769230769231,0.7256410256410256,0.7282051282051282
Adiac,0.735897435897436,0.7307692307692307,0.7333333333333333
Adiac,0.7282051282051282,0.7307692307692307,0.7410256410256411
Adiac,0.717948717948718,0.7282051282051282,0.7333333333333333
Adiac,0.7230769230769231,0.7384615384615385,0.7333333333333333
Adiac,0.7282051282051282,0.735897435897436,0.7461538461538462
Adiac,0.735897435897436,0.7333333333333333,0.7282051282051282
Adiac,0.7256410256410256,0.735897435897436,0.7410256410256411
Adiac,0.717948717948718,0.7282051282051282,0.7307692307692307
Adiac,0.7230769230769231,0.7410256410256411,0.7538461538461538
AllGestureWiimoteX,0.5364806866952789,0.5364806866952789,0.5407725321888412
AllGestureWiimoteX,0.5364806866952789,0.5493562231759657,0.547925608011445
AllGestureWiimoteX,0.5321888412017167,0.542203147353362,0.542203147353362
AllGestureWiimoteX,0.5350500715307582,0.5536480686695279,0.5436337625178826
AllGestureWiimoteX,0.5407725321888412,0.5464949928469242,0.5536480686695279
AllGestureWiimoteX,0.5379113018597997,0.5379113018597997,0.5364806866952789
AllGestureWiimoteX,0.5393419170243204,0.5507868383404864,0.5407725321888412
AllGestureWiimoteX,0.547925608011445,0.5379113018597997,0.542203147353362
AllGestureWiimoteX,0.5393419170243204,0.5493562231759657,0.5507868383404864
AllGestureWiimoteX,0.51931330472103,0.5350500715307582,0.542203147353362
AllGestureWiimoteX,0.5464949928469242,0.5608011444921316,0.5536480686695279
AllGestureWiimoteX,0.5464949928469242,0.5536480686695279,0.5522174535050072
AllGestureWiimoteX,0.5336194563662375,0.5493562231759657,0.5579399141630901
AllGestureWiimoteX,0.5364806866952789,0.5622317596566524,0.5507868383404864
AllGestureWiimoteX,0.5522174535050072,0.5522174535050072,0.5450643776824035
AllGestureWiimoteX,0.5450643776824035,0.5593705293276109,0.5536480686695279
AllGestureWiimoteX,0.5336194563662375,0.5608011444921316,0.5622317596566524
AllGestureWiimoteX,0.542203147353362,0.547925608011445,0.5579399141630901
AllGestureWiimoteX,0.5178826895565093,0.5522174535050072,0.5550786838340487
AllGestureWiimoteX,0.5536480686695279,0.5493562231759657,0.547925608011445
AllGestureWiimoteX,0.5436337625178826,0.5608011444921316,0.5579399141630901
AllGestureWiimoteX,0.530758226037196,0.5264663805436338,0.5336194563662375
AllGestureWiimoteX,0.5522174535050072,0.5364806866952789,0.547925608011445
AllGestureWiimoteX,0.5407725321888412,0.5593705293276109,0.5593705293276109
AllGestureWiimoteX,0.5436337625178826,0.547925608011445,0.5464949928469242
AllGestureWiimoteX,0.5236051502145923,0.542203147353362,0.5507868383404864
AllGestureWiimoteX,0.547925608011445,0.5736766809728183,0.5693848354792561
AllGestureWiimoteX,0.5264663805436338,0.5550786838340487,0.5536480686695279
AllGestureWiimoteX,0.5264663805436338,0.5507868383404864,0.5550786838340487
AllGestureWiimoteX,0.5336194563662375,0.530758226037196,0.5407725321888412
AllGestureWiimoteX,0.542203147353362,0.5679542203147353,0.5608011444921316
AllGestureWiimoteX,0.5493562231759657,0.5679542203147353,0.5636623748211731
AllGestureWiimoteX,0.5321888412017167,0.5579399141630901,0.5507868383404864
AllGestureWiimoteX,0.5407725321888412,0.5364806866952789,0.5493562231759657
AllGestureWiimoteX,0.5321888412017167,0.5507868383404864,0.5550786838340487
AllGestureWiimoteX,0.5393419170243204,0.542203147353362,0.5364806866952789
AllGestureWiimoteX,0.525035765379113,0.525035765379113,0.5264663805436338
AllGestureWiimoteX,0.5336194563662375,0.547925608011445,0.5436337625178826
AllGestureWiimoteX,0.547925608011445,0.5550786838340487,0.5565092989985694
AllGestureWiimoteX,0.5350500715307582,0.525035765379113,0.5178826895565093
AllGestureWiimoteX,0.542203147353362,0.5450643776824035,0.530758226037196
AllGestureWiimoteX,0.5207439198855508,0.5364806866952789,0.5364806866952789
AllGestureWiimoteX,0.5393419170243204,0.5593705293276109,0.5565092989985694
AllGestureWiimoteX,0.5321888412017167,0.547925608011445,0.5522174535050072
AllGestureWiimoteX,0.5293276108726752,0.5393419170243204,0.5536480686695279
AllGestureWiimoteX,0.5336194563662375,0.5464949928469242,0.5550786838340487
AllGestureWiimoteX,0.5636623748211731,0.5636623748211731,0.5493562231759657
AllGestureWiimoteX,0.5364806866952789,0.5221745350500715,0.51931330472103
AllGestureWiimoteX,0.5436337625178826,0.5579399141630901,0.5665236051502146
AllGestureWiimoteX,0.5207439198855508,0.5221745350500715,0.5164520743919886
AllGestureWiimoteY,0.5951359084406295,0.6266094420600858,0.6208869814020028
AllGestureWiimoteY,0.5722460658082976,0.5951359084406295,0.5994277539341917
AllGestureWiimoteY,0.580829756795422,0.5994277539341917,0.6008583690987125
AllGestureWiimoteY,0.5779685264663805,0.6194563662374821,0.6065808297567954
AllGestureWiimoteY,0.5908440629470673,0.6180257510729614,0.6208869814020028
AllGestureWiimoteY,0.5851216022889842,0.6237482117310443,0.6165951359084406
AllGestureWiimoteY,0.597997138769671,0.6051502145922747,0.6008583690987125
AllGestureWiimoteY,0.5965665236051502,0.6151645207439199,0.6208869814020028
AllGestureWiimoteY,0.5879828326180258,0.6208869814020028,0.6237482117310443
AllGestureWiimoteY,0.5693848354792561,0.6008583690987125,0.6123032904148784
AllGestureWiimoteY,0.5779685264663805,0.6065808297567954,0.597997138769671
AllGestureWiimoteY,0.5693848354792561,0.597997138769671,0.6051502145922747
AllGestureWiimoteY,0.5879828326180258,0.6008583690987125,0.597997138769671
AllGestureWiimoteY,0.5708154506437768,0.6137339055793991,0.6123032904148784
AllGestureWiimoteY,0.586552217453505,0.6051502145922747,0.6165951359084406
AllGestureWiimoteY,0.5779685264663805,0.6051502145922747,0.6137339055793991
AllGestureWiimoteY,0.586552217453505,0.6137339055793991,0.6208869814020028
AllGestureWiimoteY,0.5693848354792561,0.597997138769671,0.6008583690987125
AllGestureWiimoteY,0.6008583690987125,0.6294706723891274,0.6280400572246065
AllGestureWiimoteY,0.5679542203147353,0.5822603719599427,0.5851216022889842
AllGestureWiimoteY,0.5908440629470673,0.6094420600858369,0.6123032904148784
AllGestureWiimoteY,0.5822603719599427,0.6165951359084406,0.6137339055793991
AllGestureWiimoteY,0.575107296137339,0.6037195994277539,0.6065808297567954
AllGestureWiimoteY,0.5836909871244635,0.597997138769671,0.6165951359084406
AllGestureWiimoteY,0.5779685264663805,0.6151645207439199,0.6108726752503576
AllGestureWiimoteY,0.5994277539341917,0.6123032904148784,0.6094420600858369
AllGestureWiimoteY,0.5951359084406295,0.6065808297567954,0.6037195994277539
AllGestureWiimoteY,0.5822603719599427,0.6094420600858369,0.6051502145922747
AllGestureWiimoteY,0.5851216022889842,0.6237482117310443,0.6251788268955651
AllGestureWiimoteY,0.5908440629470673,0.6123032904148784,0.6208869814020028
AllGestureWiimoteY,0.5836909871244635,0.6037195994277539,0.6037195994277539
AllGestureWiimoteY,0.5851216022889842,0.6080114449213162,0.6123032904148784
AllGestureWiimoteY,0.5779685264663805,0.6080114449213162,0.6051502145922747
AllGestureWiimoteY,0.5851216022889842,0.6094420600858369,0.6065808297567954
AllGestureWiimoteY,0.5708154506437768,0.5965665236051502,0.597997138769671
AllGestureWiimoteY,0.575107296137339,0.6080114449213162,0.6123032904148784
AllGestureWiimoteY,0.6008583690987125,0.6137339055793991,0.6108726752503576
AllGestureWiimoteY,0.5722460658082976,0.6151645207439199,0.6151645207439199
AllGestureWiimoteY,0.5908440629470673,0.6151645207439199,0.6180257510729614
AllGestureWiimoteY,0.5937052932761088,0.5994277539341917,0.6037195994277539
AllGestureWiimoteY,0.5836909871244635,0.6137339055793991,0.6251788268955651
AllGestureWiimoteY,0.586552217453505,0.6280400572246065,0.6180257510729614
AllGestureWiimoteY,0.597997138769671,0.6237482117310443,0.630901287553648
AllGestureWiimoteY,0.5793991416309013,0.6208869814020028,0.6194563662374821
AllGestureWiimoteY,0.5822603719599427,0.6165951359084406,0.6151645207439199
AllGestureWiimoteY,0.5765379113018598,0.5951359084406295,0.5951359084406295
AllGestureWiimoteY,0.5879828326180258,0.6151645207439199,0.6123032904148784
AllGestureWiimoteY,0.5879828326180258,0.6108726752503576,0.6180257510729614
AllGestureWiimoteY,0.5636623748211731,0.6022889842632332,0.6037195994277539
AllGestureWiimoteY,0.5679542203147353,0.597997138769671,0.5908440629470673
AllGestureWiimoteZ,0.43776824034334766,0.47639484978540775,0.47782546494992845
AllGestureWiimoteZ,0.46065808297567956,0.48497854077253216,0.48068669527896996
AllGestureWiimoteZ,0.46208869814020026,0.47639484978540775,0.4907010014306152
AllGestureWiimoteZ,0.45350500715307585,0.45350500715307585,0.4563662374821173
AllGestureWiimoteZ,0.4492131616595136,0.463519313304721,0.46924177396280403
AllGestureWiimoteZ,0.43776824034334766,0.4678111587982833,0.47782546494992845
AllGestureWiimoteZ,0.4663805436337625,0.47067238912732473,0.4864091559370529
AllGestureWiimoteZ,0.47639484978540775,0.4892703862660944,0.47353361945636624
AllGestureWiimoteZ,0.4663805436337625,0.4678111587982833,0.4678111587982833
AllGestureWiimoteZ,0.4449213161659514,0.474964234620887,0.4721030042918455
AllGestureWiimoteZ,0.44206008583690987,0.44778254649499283,0.45064377682403434
AllGestureWiimoteZ,0.4563662374821173,0.47067238912732473,0.44635193133047213
AllGestureWiimoteZ,0.44778254649499283,0.46065808297567956,0.45779685264663805
AllGestureWiimoteZ,0.43776824034334766,0.45779685264663805,0.4563662374821173
AllGestureWiimoteZ,0.45064377682403434,0.4563662374821173,0.45493562231759654
AllGestureWiimoteZ,0.4363376251788269,0.4520743919885551,0.4520743919885551
AllGestureWiimoteZ,0.4563662374821173,0.46924177396280403,0.47067238912732473
AllGestureWiimoteZ,0.4449213161659514,0.4821173104434907,0.48068669527896996
AllGestureWiimoteZ,0.4592274678111588,0.46065808297567956,0.4678111587982833
AllGestureWiimoteZ,0.45493562231759654,0.46208869814020026,0.45779685264663805
AllGestureWiimoteZ,0.43490701001430615,0.43061516452074394,0.4363376251788269
AllGestureWiimoteZ,0.45493562231759654,0.47782546494992845,0.47782546494992845
AllGestureWiimoteZ,0.4492131616595136,0.4592274678111588,0.47782546494992845
AllGestureWiimoteZ,0.4592274678111588,0.4563662374821173,0.463519313304721
AllGestureWiimoteZ,0.43061516452074394,0.45064377682403434,0.4563662374821173
AllGestureWiimoteZ,0.44635193133047213,0.47067238912732473,0.47353361945636624
AllGestureWiimoteZ,0.47639484978540775,0.49356223175965663,0.49356223175965663
AllGestureWiimoteZ,0.47067238912732473,0.4492131616595136,0.463519313304721
AllGestureWiimoteZ,0.44778254649499283,0.45779685264663805,0.45779685264663805
AllGestureWiimoteZ,0.44206008583690987,0.47067238912732473,0.4821173104434907
AllGestureWiimoteZ,0.4363376251788269,0.46208869814020026,0.4663805436337625
AllGestureWiimoteZ,0.43919885550786836,0.46208869814020026,0.46494992846924177
AllGestureWiimoteZ,0.44778254649499283,0.45064377682403434,0.46208869814020026
AllGestureWiimoteZ,0.45493562231759654,0.46208869814020026,0.4978540772532189
AllGestureWiimoteZ,0.46208869814020026,0.4520743919885551,0.4678111587982833
AllGestureWiimoteZ,0.4520743919885551,0.47067238912732473,0.4907010014306152
AllGestureWiimoteZ,0.4406294706723891,0.4721030042918455,0.46208869814020026
AllGestureWiimoteZ,0.43490701001430615,0.45493562231759654,0.4721030042918455
AllGestureWiimoteZ,0.44206008583690987,0.46065808297567956,0.4663805436337625
AllGestureWiimoteZ,0.4563662374821173,0.4520743919885551,0.4520743919885551
AllGestureWiimoteZ,0.45493562231759654,0.4663805436337625,0.48068669527896996
AllGestureWiimoteZ,0.43919885550786836,0.4663805436337625,0.4721030042918455
AllGestureWiimoteZ,0.4334763948497854,0.43490701001430615,0.43919885550786836
AllGestureWiimoteZ,0.4563662374821173,0.4592274678111588,0.45493562231759654
AllGestureWiimoteZ,0.4434907010014306,0.44206008583690987,0.45064377682403434
AllGestureWiimoteZ,0.45350500715307585,0.46494992846924177,0.4792560801144492
AllGestureWiimoteZ,0.46924177396280403,0.49356223175965663,0.4721030042918455
AllGestureWiimoteZ,0.4563662374821173,0.46924177396280403,0.47782546494992845
AllGestureWiimoteZ,0.45493562231759654,0.49356223175965663,0.48783977110157367
AllGestureWiimoteZ,0.46494992846924177,0.46208869814020026,0.46924177396280403
ArrowHead,0.7241379310344828,0.7701149425287356,0.735632183908046
ArrowHead,0.7586206896551724,0.7816091954022989,0.764367816091954
ArrowHead,0.764367816091954,0.7873563218390804,0.7701149425287356
ArrowHead,0.7873563218390804,0.7931034482758621,0.7931034482758621
ArrowHead,0.7298850574712644,0.7528735632183908,0.7298850574712644
ArrowHead,0.7528735632183908,0.764367816091954,0.7528735632183908
ArrowHead,0.7183908045977011,0.764367816091954,0.7126436781609196
ArrowHead,0.7931034482758621,0.7873563218390804,0.7873563218390804
ArrowHead,0.7241379310344828,0.735632183908046,0.7183908045977011
ArrowHead,0.7758620689655172,0.7586206896551724,0.7528735632183908
ArrowHead,0.7873563218390804,0.7988505747126436,0.7873563218390804
ArrowHead,0.7873563218390804,0.7988505747126436,0.7816091954022989
ArrowHead,0.7758620689655172,0.8045977011494253,0.7873563218390804
ArrowHead,0.7298850574712644,0.7701149425287356,0.735632183908046
ArrowHead,0.7816091954022989,0.7988505747126436,0.7816091954022989
ArrowHead,0.7528735632183908,0.7873563218390804,0.7528735632183908
ArrowHead,0.7298850574712644,0.7471264367816092,0.7298850574712644
ArrowHead,0.7873563218390804,0.8103448275862069,0.8045977011494253
ArrowHead,0.7528735632183908,0.7816091954022989,0.7528735632183908
ArrowHead,0.7586206896551724,0.7931034482758621,0.7528735632183908
ArrowHead,0.7586206896551724,0.7701149425287356,0.764367816091954
ArrowHead,0.7471264367816092,0.7931034482758621,0.7586206896551724
ArrowHead,0.7413793103448276,0.7758620689655172,0.7528735632183908
ArrowHead,0.7471264367816092,0.7758620689655172,0.7471264367816092
ArrowHead,0.7068965517241379,0.7586206896551724,0.7298850574712644
ArrowHead,0.7413793103448276,0.7471264367816092,0.735632183908046
ArrowHead,0.735632183908046,0.7471264367816092,0.735632183908046
ArrowHead,0.7298850574712644,0.764367816091954,0.7298850574712644
ArrowHead,0.7471264367816092,0.7701149425287356,0.7701149425287356
ArrowHead,0.7471264367816092,0.7873563218390804,0.7471264367816092
ArrowHead,0.7126436781609196,0.7586206896551724,0.7068965517241379
ArrowHead,0.7413793103448276,0.7758620689655172,0.7528735632183908
ArrowHead,0.7183908045977011,0.764367816091954,0.7413793103448276
ArrowHead,0.7816091954022989,0.8103448275862069,0.7816091954022989
ArrowHead,0.7586206896551724,0.7816091954022989,0.764367816091954
ArrowHead,0.7413793103448276,0.7758620689655172,0.7413793103448276
ArrowHead,0.7528735632183908,0.764367816091954,0.7528735632183908
ArrowHead,0.735632183908046,0.764367816091954,0.764367816091954
ArrowHead,0.7586206896551724,0.7873563218390804,0.7586206896551724
ArrowHead,0.7586206896551724,0.7873563218390804,0.764367816091954
ArrowHead,0.7586206896551724,0.7931034482758621,0.7586206896551724
ArrowHead,0.7413793103448276,0.7701149425287356,0.7471264367816092
ArrowHead,0.7471264367816092,0.7988505747126436,0.7586206896551724
ArrowHead,0.7471264367816092,0.8045977011494253,0.735632183908046
ArrowHead,0.7528735632183908,0.7931034482758621,0.764367816091954
ArrowHead,0.7528735632183908,0.7528735632183908,0.7528735632183908
ArrowHead,0.7816091954022989,0.7873563218390804,0.7816091954022989
ArrowHead,0.7241379310344828,0.7816091954022989,0.7241379310344828
ArrowHead,0.7471264367816092,0.7701149425287356,0.7413793103448276
ArrowHead,0.7241379310344828,0.7758620689655172,0.7528735632183908
BME,0.9328859060402684,0.8859060402684564,0.8926174496644296
BME,0.8926174496644296,0.8791946308724832,0.8791946308724832
BME,0.9328859060402684,0.87248322147651,0.8791946308724832
BME,0.8926174496644296,0.8791946308724832,0.8859060402684564
BME,0.8993288590604027,0.87248322147651,0.8791946308724832
BME,0.9463087248322147,0.9194630872483222,0.9261744966442953
BME,0.9328859060402684,0.8926174496644296,0.912751677852349
BME,0.912751677852349,0.8926174496644296,0.8926174496644296
BME,0.9530201342281879,0.9261744966442953,0.9395973154362416
BME,0.9463087248322147,0.9194630872483222,0.9395973154362416
BME,0.9261744966442953,0.8926174496644296,0.9060402684563759
BME,0.9328859060402684,0.8791946308724832,0.8926174496644296
BME,0.8993288590604027,0.8791946308724832,0.8859060402684564
BME,0.9060402684563759,0.8523489932885906,0.8657718120805369
BME,0.9194630872483222,0.8859060402684564,0.912751677852349
BME,0.9463087248322147,0.912751677852349,0.9194630872483222
BME,0.9395973154362416,0.9261744966442953,0.9395973154362416
BME,0.9530201342281879,0.8926174496644296,0.8993288590604027
BME,0.9328859060402684,0.8791946308724832,0.912751677852349
BME,0.912751677852349,0.87248322147651,0.8791946308724832
BME,0.9395973154362416,0.8993288590604027,0.9060402684563759
BME,0.9395973154362416,0.912751677852349,0.9328859060402684
BME,0.959731543624161,0.912751677852349,0.9395973154362416
BME,0.9463087248322147,0.8926174496644296,0.912751677852349
BME,0.9463087248322147,0.912751677852349,0.9463087248322147
BME,0.9328859060402684,0.87248322147651,0.8993288590604027
BME,0.8859060402684564,0.8590604026845637,0.8657718120805369
BME,0.9463087248322147,0.8791946308724832,0.9060402684563759
BME,0.9530201342281879,0.9060402684563759,0.9194630872483222
BME,0.9060402684563759,0.87248322147651,0.8993288590604027
BME,0.9328859060402684,0.8926174496644296,0.912751677852349
BME,0.9395973154362416,0.8926174496644296,0.912751677852349
BME,0.9261744966442953,0.8791946308724832,0.912751677852349
BME,0.9261744966442953,0.8590604026845637,0.8791946308724832
BME,0.9194630872483222,0.8859060402684564,0.8859060402684564
BME,0.9395973154362416,0.912751677852349,0.9328859060402684
BME,0.9530201342281879,0.8926174496644296,0.9194630872483222
BME,0.9194630872483222,0.8926174496644296,0.9060402684563759
BME,0.9060402684563759,0.8926174496644296,0.8993288590604027
BME,0.9194630872483222,0.8657718120805369,0.8657718120805369
BME,0.9463087248322147,0.9194630872483222,0.9395973154362416
BME,0.9395973154362416,0.8926174496644296,0.8993288590604027
BME,0.9530201342281879,0.912751677852349,0.9328859060402684
BME,0.959731543624161,0.912751677852349,0.9395973154362416
BME,0.8926174496644296,0.8590604026845637,0.87248322147651
BME,0.8993288590604027,0.8926174496644296,0.8993288590604027
BME,0.9395973154362416,0.912751677852349,0.9328859060402684
BME,0.9463087248322147,0.87248322147651,0.8993288590604027
BME,0.9261744966442953,0.9194630872483222,0.9261744966442953
BME,0.9395973154362416,0.9261744966442953,0.9328859060402684
Beef,0.7586206896551724,0.6896551724137931,0.7241379310344828
Beef,0.6896551724137931,0.6551724137931034,0.6896551724137931
Beef,0.6551724137931034,0.6896551724137931,0.6551724137931034
Beef,0.7241379310344828,0.6896551724137931,0.6896551724137931
Beef,0.6551724137931034,0.6896551724137931,0.7241379310344828
Beef,0.7586206896551724,0.6896551724137931,0.6896551724137931
Beef,0.7241379310344828,0.6551724137931034,0.6551724137931034
Beef,0.6896551724137931,0.6896551724137931,0.6551724137931034
Beef,0.6551724137931034,0.6551724137931034,0.6551724137931034
Beef,0.6551724137931034,0.6206896551724138,0.6896551724137931
Beef,0.6896551724137931,0.7241379310344828,0.7241379310344828
Beef,0.7241379310344828,0.6896551724137931,0.7241379310344828
Beef,0.7586206896551724,0.7586206896551724,0.7586206896551724
Beef,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.6896551724137931,0.6896551724137931,0.7241379310344828
Beef,0.6551724137931034,0.6896551724137931,0.6896551724137931
Beef,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.7931034482758621,0.7931034482758621,0.7931034482758621
Beef,0.8275862068965517,0.7241379310344828,0.7586206896551724
Beef,0.7586206896551724,0.6206896551724138,0.6551724137931034
Beef,0.7586206896551724,0.7931034482758621,0.7931034482758621
Beef,0.6896551724137931,0.6896551724137931,0.7241379310344828
Beef,0.7586206896551724,0.7586206896551724,0.7241379310344828
Beef,0.6896551724137931,0.6551724137931034,0.6896551724137931
Beef,0.7586206896551724,0.7586206896551724,0.7241379310344828
Beef,0.6896551724137931,0.6896551724137931,0.6896551724137931
Beef,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.6896551724137931,0.6551724137931034,0.6896551724137931
Beef,0.6896551724137931,0.6896551724137931,0.6896551724137931
Beef,0.7586206896551724,0.7241379310344828,0.7241379310344828
Beef,0.6896551724137931,0.6896551724137931,0.6896551724137931
Beef,0.6896551724137931,0.6551724137931034,0.6896551724137931
Beef,0.6551724137931034,0.7241379310344828,0.6551724137931034
Beef,0.6206896551724138,0.6551724137931034,0.6551724137931034
Beef,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.7241379310344828,0.6896551724137931,0.7241379310344828
Beef,0.6896551724137931,0.6896551724137931,0.6896551724137931
Beef,0.7586206896551724,0.7586206896551724,0.7931034482758621
Beef,0.6551724137931034,0.6551724137931034,0.6551724137931034
Beef,0.6551724137931034,0.6551724137931034,0.7241379310344828
Beef,0.7241379310344828,0.6551724137931034,0.6896551724137931
Beef,0.7586206896551724,0.7586206896551724,0.7586206896551724
Beef,0.7241379310344828,0.6551724137931034,0.6896551724137931
Beef,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.7586206896551724,0.7586206896551724,0.7586206896551724
Beef,0.7586206896551724,0.6896551724137931,0.7241379310344828
Beef,0.6551724137931034,0.6551724137931034,0.6551724137931034
Beef,0.6206896551724138,0.6206896551724138,0.6551724137931034
Beef,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.7241379310344828,0.7586206896551724,0.7586206896551724
BeetleFly,0.7894736842105263,0.7894736842105263,0.7368421052631579
BeetleFly,0.7368421052631579,0.8947368421052632,0.7894736842105263
BeetleFly,0.8421052631578947,0.9473684210526315,0.8947368421052632
BeetleFly,0.7368421052631579,0.7894736842105263,0.7894736842105263
BeetleFly,0.7368421052631579,0.8947368421052632,0.8947368421052632
