dataset,accuracy_rf,accuracy_breiman,accuracy_ancestor,accuracy_zhu
Adiac,0.6897435897435897,0.735897435897436,0.7410256410256411,0.7487179487179487
Adiac,0.6846153846153846,0.7307692307692307,0.7205128205128205,0.7282051282051282
Adiac,0.7025641025641025,0.7410256410256411,0.735897435897436,0.7461538461538462
Adiac,0.6794871794871795,0.735897435897436,0.7384615384615385,0.7487179487179487
Adiac,0.7102564102564103,0.735897435897436,0.7333333333333333,0.7410256410256411
Adiac,0.6897435897435897,0.7333333333333333,0.735897435897436,0.7512820512820513
Adiac,0.6923076923076923,0.7333333333333333,0.7384615384615385,0.7435897435897436
Adiac,0.6923076923076923,0.7461538461538462,0.735897435897436,0.7564102564102564
Adiac,0.6871794871794872,0.7307692307692307,0.7256410256410256,0.7410256410256411
Adiac,0.7051282051282052,0.7410256410256411,0.735897435897436,0.7564102564102564
Adiac,0.7025641025641025,0.7333333333333333,0.7384615384615385,0.7410256410256411
Adiac,0.6846153846153846,0.7307692307692307,0.7307692307692307,0.7307692307692307
Adiac,0.6897435897435897,0.7333333333333333,0.7384615384615385,0.735897435897436
Adiac,0.7025641025641025,0.7333333333333333,0.7256410256410256,0.735897435897436
Adiac,0.6897435897435897,0.7205128205128205,0.735897435897436,0.7307692307692307
Adiac,0.6923076923076923,0.7282051282051282,0.7410256410256411,0.7461538461538462
Adiac,0.6897435897435897,0.7461538461538462,0.7487179487179487,0.7487179487179487
Adiac,0.7102564102564103,0.7307692307692307,0.7384615384615385,0.7461538461538462
Adiac,0.7025641025641025,0.735897435897436,0.7333333333333333,0.7410256410256411
Adiac,0.6974358974358974,0.7461538461538462,0.7256410256410256,0.7384615384615385
Adiac,0.6974358974358974,0.7307692307692307,0.7333333333333333,0.7435897435897436
Adiac,0.7076923076923077,0.7410256410256411,0.7307692307692307,0.7564102564102564
Adiac,0.717948717948718,0.7256410256410256,0.7307692307692307,0.7410256410256411
Adiac,0.6923076923076923,0.7384615384615385,0.7205128205128205,0.7256410256410256
Adiac,0.7,0.7487179487179487,0.7410256410256411,0.7487179487179487
Adiac,0.6846153846153846,0.7333333333333333,0.7384615384615385,0.7410256410256411
Adiac,0.6871794871794872,0.735897435897436,0.7384615384615385,0.7461538461538462
Adiac,0.6923076923076923,0.7435897435897436,0.7307692307692307,0.7487179487179487
Adiac,0.6846153846153846,0.7384615384615385,0.7307692307692307,0.7384615384615385
Adiac,0.7076923076923077,0.7384615384615385,0.7333333333333333,0.7410256410256411
Adiac,0.6871794871794872,0.735897435897436,0.7282051282051282,0.7333333333333333
BME,0.8859060402684564,0.9731543624161074,0.9060402684563759,0.9328859060402684
BME,0.825503355704698,0.959731543624161,0.8791946308724832,0.8926174496644296
BME,0.8389261744966443,0.9798657718120806,0.9060402684563759,0.9328859060402684
BME,0.8859060402684564,0.9530201342281879,0.8791946308724832,0.8926174496644296
BME,0.8322147651006712,0.9463087248322147,0.8657718120805369,0.9060402684563759
BME,0.8456375838926175,0.9530201342281879,0.9194630872483222,0.9194630872483222
BME,0.8523489932885906,0.959731543624161,0.8926174496644296,0.912751677852349
BME,0.825503355704698,0.9463087248322147,0.8859060402684564,0.9060402684563759
BME,0.8456375838926175,0.959731543624161,0.8859060402684564,0.8926174496644296
BME,0.8859060402684564,0.9731543624161074,0.9194630872483222,0.9463087248322147
BME,0.8187919463087249,0.9932885906040269,0.9194630872483222,0.9194630872483222
BME,0.7919463087248322,0.9664429530201343,0.8791946308724832,0.8926174496644296
BME,0.8053691275167785,0.959731543624161,0.87248322147651,0.9261744966442953
BME,0.825503355704698,0.959731543624161,0.8590604026845637,0.9060402684563759
BME,0.8053691275167785,0.9463087248322147,0.8523489932885906,0.8791946308724832
BME,0.8187919463087249,0.959731543624161,0.8993288590604027,0.9261744966442953
BME,0.87248322147651,0.9463087248322147,0.8859060402684564,0.8926174496644296
BME,0.8791946308724832,0.959731543624161,0.8657718120805369,0.9194630872483222
BME,0.8926174496644296,0.9798657718120806,0.8993288590604027,0.9395973154362416
BME,0.8590604026845637,0.9798657718120806,0.8657718120805369,0.9395973154362416
BME,0.8322147651006712,0.9395973154362416,0.87248322147651,0.8993288590604027
BME,0.9731543624161074,0.9731543624161074,0.9261744966442953,0.9463087248322147
BME,0.8657718120805369,0.9530201342281879,0.9060402684563759,0.9328859060402684
BME,0.825503355704698,0.9731543624161074,0.8859060402684564,0.8993288590604027
BME,0.8389261744966443,0.9865771812080537,0.9328859060402684,0.9395973154362416
BME,0.912751677852349,0.9731543624161074,0.9060402684563759,0.9530201342281879
BME,0.8657718120805369,0.9731543624161074,0.8926174496644296,0.912751677852349
BME,0.8590604026845637,0.959731543624161,0.8791946308724832,0.9060402684563759
BME,0.8456375838926175,0.9530201342281879,0.8993288590604027,0.8993288590604027
BME,0.8120805369127517,0.9731543624161074,0.8859060402684564,0.9261744966442953
BME,0.8187919463087249,0.959731543624161,0.8993288590604027,0.912751677852349
BME,0.8053691275167785,0.9530201342281879,0.8926174496644296,0.9060402684563759
BME,0.8523489932885906,0.959731543624161,0.8791946308724832,0.9261744966442953
BME,0.8859060402684564,0.9664429530201343,0.9194630872483222,0.9328859060402684
BME,0.8590604026845637,0.9731543624161074,0.8791946308724832,0.9261744966442953
BME,0.8456375838926175,0.9932885906040269,0.8993288590604027,0.9530201342281879
BME,0.8523489932885906,0.9865771812080537,0.8993288590604027,0.9060402684563759
BME,0.8926174496644296,0.9932885906040269,0.9328859060402684,0.9463087248322147
BME,0.7986577181208053,0.959731543624161,0.87248322147651,0.8993288590604027
BME,0.8590604026845637,0.9664429530201343,0.8791946308724832,0.912751677852349
BME,0.8657718120805369,0.9731543624161074,0.8926174496644296,0.912751677852349
BME,0.8791946308724832,0.9664429530201343,0.9060402684563759,0.9530201342281879
BME,0.8120805369127517,0.9530201342281879,0.8859060402684564,0.9395973154362416
BME,0.8187919463087249,0.9664429530201343,0.8523489932885906,0.8859060402684564
BME,0.8187919463087249,0.9463087248322147,0.8993288590604027,0.9194630872483222
BME,0.825503355704698,0.9194630872483222,0.8926174496644296,0.8993288590604027
BME,0.8322147651006712,0.9731543624161074,0.87248322147651,0.912751677852349
BME,0.912751677852349,0.9798657718120806,0.9194630872483222,0.9731543624161074
BME,0.8389261744966443,0.9731543624161074,0.8993288590604027,0.9261744966442953
BME,0.825503355704698,0.9731543624161074,0.9060402684563759,0.9395973154362416
Beef,0.8275862068965517,0.7241379310344828,0.7241379310344828,0.6896551724137931
Beef,0.7586206896551724,0.8275862068965517,0.7931034482758621,0.7931034482758621
Beef,0.7586206896551724,0.7931034482758621,0.7241379310344828,0.7586206896551724
Beef,0.7931034482758621,0.7931034482758621,0.6896551724137931,0.7931034482758621
Beef,0.8275862068965517,0.8275862068965517,0.8275862068965517,0.8275862068965517
Beef,0.7241379310344828,0.7586206896551724,0.7241379310344828,0.6896551724137931
Beef,0.7241379310344828,0.6896551724137931,0.7586206896551724,0.6896551724137931
Beef,0.7931034482758621,0.6896551724137931,0.6896551724137931,0.6896551724137931
Beef,0.7586206896551724,0.7586206896551724,0.6896551724137931,0.7241379310344828
Beef,0.7931034482758621,0.6896551724137931,0.6551724137931034,0.7241379310344828
Beef,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.7931034482758621
Beef,0.7241379310344828,0.6896551724137931,0.6551724137931034,0.6551724137931034
Beef,0.7931034482758621,0.7586206896551724,0.6896551724137931,0.7241379310344828
Beef,0.7586206896551724,0.7586206896551724,0.7241379310344828,0.6896551724137931
Beef,0.7586206896551724,0.7241379310344828,0.6896551724137931,0.6896551724137931
Beef,0.7931034482758621,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7586206896551724
Beef,0.7931034482758621,0.7241379310344828,0.6896551724137931,0.6896551724137931
Beef,0.7586206896551724,0.6551724137931034,0.6551724137931034,0.6896551724137931
Beef,0.7931034482758621,0.7241379310344828,0.7241379310344828,0.7241379310344828
Beef,0.7931034482758621,0.7241379310344828,0.7241379310344828,0.7586206896551724
Beef,0.8620689655172413,0.7931034482758621,0.7586206896551724,0.7586206896551724
Beef,0.7931034482758621,0.7241379310344828,0.6896551724137931,0.7586206896551724
Beef,0.8275862068965517,0.7586206896551724,0.7586206896551724,0.7586206896551724
Beef,0.7586206896551724,0.7241379310344828,0.6896551724137931,0.7241379310344828
Beef,0.7586206896551724,0.7931034482758621,0.7586206896551724,0.7931034482758621
Beef,0.7241379310344828,0.6551724137931034,0.6551724137931034,0.6551724137931034
Beef,0.7931034482758621,0.8275862068965517,0.7586206896551724,0.7586206896551724
Beef,0.7241379310344828,0.7586206896551724,0.6896551724137931,0.7241379310344828
Beef,0.7586206896551724,0.7586206896551724,0.6896551724137931,0.6896551724137931
Beef,0.7931034482758621,0.7931034482758621,0.7586206896551724,0.7586206896551724
Beef,0.7586206896551724,0.7241379310344828,0.6896551724137931,0.6896551724137931
Beef,0.7586206896551724,0.8275862068965517,0.7241379310344828,0.6896551724137931
Beef,0.7586206896551724,0.7241379310344828,0.7586206896551724,0.7586206896551724
Beef,0.7586206896551724,0.7931034482758621,0.7241379310344828,0.7241379310344828
Beef,0.7586206896551724,0.7241379310344828,0.6896551724137931,0.6896551724137931
Beef,0.7586206896551724,0.8275862068965517,0.7241379310344828,0.7586206896551724
Beef,0.7241379310344828,0.8275862068965517,0.7586206896551724,0.7931034482758621
Beef,0.7931034482758621,0.6896551724137931,0.6896551724137931,0.6896551724137931
Beef,0.7241379310344828,0.7586206896551724,0.7241379310344828,0.7586206896551724
Beef,0.7586206896551724,0.7586206896551724,0.7931034482758621,0.7586206896551724
Beef,0.8275862068965517,0.7241379310344828,0.7931034482758621,0.7241379310344828
Beef,0.7931034482758621,0.7586206896551724,0.7241379310344828,0.7931034482758621
Beef,0.7931034482758621,0.7586206896551724,0.7586206896551724,0.7241379310344828
Beef,0.7586206896551724,0.8275862068965517,0.7931034482758621,0.7241379310344828
Beef,0.7586206896551724,0.7586206896551724,0.7241379310344828,0.7241379310344828
Beef,0.7931034482758621,0.7586206896551724,0.7586206896551724,0.7931034482758621
Beef,0.7931034482758621,0.7586206896551724,0.6551724137931034,0.7586206896551724
Beef,0.7931034482758621,0.7586206896551724,0.6896551724137931,0.7241379310344828
Beef,0.7586206896551724,0.7931034482758621,0.7586206896551724,0.7931034482758621
BeetleFly,1,0.7368421052631579,0.8421052631578947,0.7894736842105263
BeetleFly,0.9473684210526315,0.7368421052631579,0.5789473684210527,0.7368421052631579
BeetleFly,0.7894736842105263,0.7368421052631579,0.6842105263157895,0.6842105263157895
BeetleFly,0.8947368421052632,0.7368421052631579,0.7894736842105263,0.8421052631578947
BeetleFly,0.7894736842105263,0.7368421052631579,0.8947368421052632,0.8947368421052632
BeetleFly,0.9473684210526315,0.7894736842105263,0.8421052631578947,0.8421052631578947
BeetleFly,0.8947368421052632,0.8421052631578947,0.7894736842105263,0.8421052631578947
BeetleFly,0.8947368421052632,0.7368421052631579,0.7894736842105263,0.7894736842105263
BeetleFly,0.8947368421052632,0.8421052631578947,0.8421052631578947,0.7894736842105263
BeetleFly,0.7894736842105263,0.6842105263157895,0.7368421052631579,0.631578947368421
BeetleFly,0.8947368421052632,0.7368421052631579,0.7894736842105263,0.7894736842105263
BeetleFly,0.8421052631578947,0.7894736842105263,0.7894736842105263,0.7368421052631579
BeetleFly,0.8947368421052632,0.7894736842105263,0.6842105263157895,0.6842105263157895
BeetleFly,0.9473684210526315,0.6842105263157895,0.8421052631578947,0.8421052631578947
BeetleFly,0.9473684210526315,0.8947368421052632,0.7894736842105263,0.7368421052631579
BeetleFly,0.9473684210526315,0.7894736842105263,0.8947368421052632,0.8947368421052632
BeetleFly,0.9473684210526315,0.7894736842105263,0.7368421052631579,0.8421052631578947
BeetleFly,0.8421052631578947,0.631578947368421,0.6842105263157895,0.7368421052631579
BeetleFly,0.9473684210526315,0.7894736842105263,0.7368421052631579,0.8421052631578947
BeetleFly,0.8421052631578947,0.7894736842105263,0.8421052631578947,0.8421052631578947
BeetleFly,0.8421052631578947,0.7368421052631579,0.7894736842105263,0.6842105263157895
BeetleFly,0.8421052631578947,0.6842105263157895,0.47368421052631576,0.7368421052631579
BeetleFly,0.9473684210526315,0.7894736842105263,0.8421052631578947,0.7894736842105263
BeetleFly,0.9473684210526315,0.7368421052631579,0.8421052631578947,0.7894736842105263
BeetleFly,0.8947368421052632,0.7894736842105263,0.7368421052631579,0.7894736842105263
BeetleFly,0.8421052631578947,0.8947368421052632,0.631578947368421,0.631578947368421
BeetleFly,0.8947368421052632,0.7894736842105263,0.6842105263157895,0.7368421052631579
BeetleFly,0.9473684210526315,0.7894736842105263,0.7368421052631579,0.7368421052631579
BeetleFly,0.8421052631578947,0.6842105263157895,0.7368421052631579,0.6842105263157895
BeetleFly,0.8947368421052632,0.7368421052631579,0.6842105263157895,0.7368421052631579
BeetleFly,0.8947368421052632,0.7894736842105263,0.7894736842105263,0.7894736842105263
BeetleFly,0.9473684210526315,0.7368421052631579,0.5263157894736842,0.631578947368421
BeetleFly,0.9473684210526315,0.7368421052631579,0.8421052631578947,0.7894736842105263
BeetleFly,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.8947368421052632
BeetleFly,0.8947368421052632,0.8947368421052632,0.7368421052631579,0.8947368421052632
BeetleFly,0.8947368421052632,0.8421052631578947,0.631578947368421,0.6842105263157895
BeetleFly,0.8421052631578947,0.7894736842105263,0.8947368421052632,0.8421052631578947
BeetleFly,0.8947368421052632,0.7368421052631579,0.7368421052631579,0.7368421052631579
BeetleFly,0.9473684210526315,0.7894736842105263,0.7894736842105263,0.7368421052631579
BeetleFly,0.8421052631578947,0.7368421052631579,0.631578947368421,0.5789473684210527
BeetleFly,0.8421052631578947,0.7368421052631579,0.7894736842105263,0.7894736842105263
BeetleFly,0.8947368421052632,0.7894736842105263,0.7894736842105263,0.631578947368421
BeetleFly,0.7894736842105263,0.8421052631578947,0.8421052631578947,0.7368421052631579
BeetleFly,1,0.7894736842105263,0.7894736842105263,0.8421052631578947
BeetleFly,0.8947368421052632,0.6842105263157895,0.7368421052631579,0.6842105263157895
BeetleFly,0.8421052631578947,0.7368421052631579,0.6842105263157895,0.7368421052631579
BeetleFly,0.8421052631578947,0.8421052631578947,0.7894736842105263,0.7894736842105263
BeetleFly,1,0.7368421052631579,0.7368421052631579,0.7368421052631579
BeetleFly,0.9473684210526315,0.7368421052631579,0.6842105263157895,0.7368421052631579
BeetleFly,0.9473684210526315,0.7894736842105263,0.8421052631578947,0.7368421052631579
BirdChicken,0.5789473684210527,0.6842105263157895,0.7368421052631579,0.7368421052631579
BirdChicken,0.5789473684210527,0.6842105263157895,0.7368421052631579,0.7368421052631579
BirdChicken,0.5789473684210527,0.631578947368421,0.631578947368421,0.631578947368421
BirdChicken,0.5789473684210527,0.631578947368421,0.631578947368421,0.7368421052631579
BirdChicken,0.5263157894736842,0.6842105263157895,0.8947368421052632,0.8947368421052632
BirdChicken,0.5789473684210527,0.631578947368421,0.7894736842105263,0.7894736842105263
BirdChicken,0.5789473684210527,0.631578947368421,0.7368421052631579,0.6842105263157895
BirdChicken,0.6842105263157895,0.631578947368421,0.6842105263157895,0.5789473684210527
BirdChicken,0.631578947368421,0.631578947368421,0.8421052631578947,0.7894736842105263
BirdChicken,0.5263157894736842,0.631578947368421,0.5789473684210527,0.6842105263157895
BirdChicken,0.5263157894736842,0.6842105263157895,0.7368421052631579,0.7368421052631579
BirdChicken,0.5789473684210527,0.6842105263157895,0.7368421052631579,0.6842105263157895
BirdChicken,0.5789473684210527,0.631578947368421,0.6842105263157895,0.631578947368421
BirdChicken,0.5263157894736842,0.631578947368421,0.7368421052631579,0.7894736842105263
BirdChicken,0.631578947368421,0.7368421052631579,0.7368421052631579,0.8421052631578947
BirdChicken,0.5263157894736842,0.5789473684210527,0.631578947368421,0.8421052631578947
BirdChicken,0.5263157894736842,0.5789473684210527,0.631578947368421,0.631578947368421
BirdChicken,0.5789473684210527,0.631578947368421,0.6842105263157895,0.7894736842105263
BirdChicken,0.631578947368421,0.6842105263157895,0.9473684210526315,0.8947368421052632
BirdChicken,0.631578947368421,0.631578947368421,0.6842105263157895,0.6842105263157895
BirdChicken,0.5789473684210527,0.7368421052631579,0.7894736842105263,0.7894736842105263
BirdChicken,0.5789473684210527,0.631578947368421,0.5789473684210527,0.5789473684210527
BirdChicken,0.5263157894736842,0.631578947368421,0.7368421052631579,0.6842105263157895
BirdChicken,0.5263157894736842,0.631578947368421,0.7368421052631579,0.7368421052631579
BirdChicken,0.5263157894736842,0.631578947368421,0.7368421052631579,0.7368421052631579
BirdChicken,0.5789473684210527,0.6842105263157895,0.6842105263157895,0.6842105263157895
BirdChicken,0.5789473684210527,0.6842105263157895,0.7894736842105263,0.7368421052631579
BirdChicken,0.6842105263157895,0.631578947368421,0.6842105263157895,0.7894736842105263
BirdChicken,0.5263157894736842,0.5789473684210527,0.6842105263157895,0.631578947368421
BirdChicken,0.631578947368421,0.6842105263157895,0.5789473684210527,0.5789473684210527
BirdChicken,0.5263157894736842,0.7368421052631579,0.8947368421052632,0.8421052631578947
BirdChicken,0.5789473684210527,0.6842105263157895,0.7368421052631579,0.7368421052631579
BirdChicken,0.631578947368421,0.631578947368421,0.7368421052631579,0.7368421052631579
BirdChicken,0.5789473684210527,0.5789473684210527,0.6842105263157895,0.5789473684210527
BirdChicken,0.5789473684210527,0.631578947368421,0.6842105263157895,0.6842105263157895
BirdChicken,0.6842105263157895,0.6842105263157895,0.631578947368421,0.631578947368421
BirdChicken,0.631578947368421,0.6842105263157895,0.7894736842105263,0.7894736842105263
BirdChicken,0.5789473684210527,0.6842105263157895,0.8421052631578947,0.7894736842105263
BirdChicken,0.5263157894736842,0.7368421052631579,0.7368421052631579,0.7894736842105263
BirdChicken,0.7368421052631579,0.7368421052631579,0.631578947368421,0.5789473684210527
BirdChicken,0.5263157894736842,0.6842105263157895,0.7368421052631579,0.631578947368421
BirdChicken,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579
BirdChicken,0.5789473684210527,0.7368421052631579,0.7894736842105263,0.7894736842105263
BirdChicken,0.5263157894736842,0.631578947368421,0.631578947368421,0.631578947368421
BirdChicken,0.5789473684210527,0.631578947368421,0.7894736842105263,0.8947368421052632
BirdChicken,0.5789473684210527,0.631578947368421,0.7368421052631579,0.7894736842105263
BirdChicken,0.631578947368421,0.631578947368421,0.7368421052631579,0.8421052631578947
BirdChicken,0.5789473684210527,0.631578947368421,0.631578947368421,0.631578947368421
BirdChicken,0.6842105263157895,0.7368421052631579,0.7894736842105263,0.7894736842105263
BirdChicken,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.7368421052631579
CBF,0.9555061179087876,0.9933259176863182,0.9955506117908788,0.9944382647385984
CBF,0.9599555061179088,0.9933259176863182,0.9922135706340378,0.9911012235817576
CBF,0.9410456062291435,0.9955506117908788,0.9955506117908788,0.9955506117908788
CBF,0.9410456062291435,0.9988876529477196,0.9988876529477196,0.9988876529477196
CBF,0.949944382647386,0.996662958843159,0.9922135706340378,0.9922135706340378
CBF,0.9410456062291435,0.9922135706340378,0.9899888765294772,0.9911012235817576
CBF,0.9310344827586207,0.9911012235817576,0.9899888765294772,0.9899888765294772
CBF,0.9488320355951056,0.9944382647385984,0.9911012235817576,0.9944382647385984
CBF,0.9454949944382648,0.9944382647385984,0.9911012235817576,0.9955506117908788
CBF,0.9621802002224694,0.9988876529477196,0.9977753058954394,0.9988876529477196
CBF,0.9310344827586207,0.9955506117908788,0.9911012235817576,0.9911012235817576
CBF,0.9610678531701891,0.996662958843159,0.9944382647385984,0.9977753058954394
CBF,0.946607341490545,0.9933259176863182,0.9933259176863182,0.9933259176863182
CBF,0.9432703003337041,0.9933259176863182,0.9955506117908788,0.9944382647385984
CBF,0.9588431590656284,0.9944382647385984,0.9933259176863182,0.9944382647385984
CBF,0.9232480533926585,0.9944382647385984,0.9899888765294772,0.9922135706340378
CBF,0.949944382647386,0.9955506117908788,0.9933259176863182,0.9955506117908788
CBF,0.9443826473859844,0.9955506117908788,0.9899888765294772,0.9899888765294772
CBF,0.9521690767519466,0.9933259176863182,0.9955506117908788,0.9955506117908788
CBF,0.946607341490545,0.9944382647385984,0.9944382647385984,0.9922135706340378
CBF,0.946607341490545,0.996662958843159,0.9944382647385984,0.9955506117908788
CBF,0.949944382647386,0.996662958843159,0.9944382647385984,0.9944382647385984
CBF,0.9521690767519466,0.9955506117908788,0.9933259176863182,0.9955506117908788
CBF,0.9410456062291435,0.9944382647385984,0.9922135706340378,0.9922135706340378
CBF,0.9699666295884316,0.996662958843159,0.9922135706340378,0.9955506117908788
CBF,0.949944382647386,0.9933259176863182,0.9933259176863182,0.9933259176863182
CBF,0.9543937708565072,0.9933259176863182,0.9933259176863182,0.9944382647385984
CBF,0.9532814238042269,0.9944382647385984,0.9933259176863182,0.9955506117908788
CBF,0.9532814238042269,0.9933259176863182,0.9944382647385984,0.9955506117908788
CBF,0.932146829810901,0.9933259176863182,0.9955506117908788,0.9944382647385984
CBF,0.9688542825361512,0.9977753058954394,0.996662958843159,0.996662958843159
CBF,0.9599555061179088,0.9899888765294772,0.9866518353726362,0.9888765294771968
CBF,0.949944382647386,0.9933259176863182,0.9922135706340378,0.9944382647385984
CBF,0.96440489432703,0.9955506117908788,0.9933259176863182,0.9922135706340378
CBF,0.9332591768631813,0.996662958843159,0.9944382647385984,0.9988876529477196
CBF,0.92880978865406,0.9955506117908788,0.9922135706340378,0.9955506117908788
CBF,0.9399332591768632,0.9911012235817576,0.9877641824249166,0.9933259176863182
CBF,0.9543937708565072,0.9955506117908788,0.996662958843159,0.9977753058954394
CBF,0.9566184649610678,0.9955506117908788,0.9977753058954394,0.9988876529477196
CBF,0.932146829810901,0.9944382647385984,0.9944382647385984,0.9955506117908788
CBF,0.9655172413793104,0.996662958843159,0.9922135706340378,0.996662958843159
CBF,0.9443826473859844,0.996662958843159,0.9922135706340378,0.9955506117908788
