dataset,accuracy_breiman,accuracy_ancestor,accuracy_zhu
GunPointOldVersusYoung,1,0.9203821656050956,0.9203821656050956
GunPointOldVersusYoung,1,0.9872611464968153,0.9904458598726115
GunPointOldVersusYoung,1,0.9840764331210191,0.9840764331210191
GunPointOldVersusYoung,1,0.9745222929936306,0.9745222929936306
GunPointOldVersusYoung,1,0.9904458598726115,0.9904458598726115
GunPointOldVersusYoung,1,0.4745222929936306,0.4745222929936306
GunPointOldVersusYoung,1,0.9522292993630573,0.9394904458598726
GunPointOldVersusYoung,1,0.9777070063694268,0.9777070063694268
GunPointOldVersusYoung,1,0.9872611464968153,0.9872611464968153
GunPointOldVersusYoung,1,0.4745222929936306,0.4745222929936306
Ham,0.7211538461538461,0.7019230769230769,0.7211538461538461
Ham,0.7307692307692307,0.7307692307692307,0.7307692307692307
Ham,0.7211538461538461,0.7307692307692307,0.7307692307692307
Ham,0.75,0.75,0.7692307692307693
Ham,0.7115384615384616,0.7211538461538461,0.7307692307692307
Ham,0.7403846153846154,0.7307692307692307,0.7211538461538461
Ham,0.7307692307692307,0.7307692307692307,0.7403846153846154
Ham,0.7307692307692307,0.7019230769230769,0.7211538461538461
Ham,0.7211538461538461,0.7115384615384616,0.7115384615384616
Ham,0.7403846153846154,0.7307692307692307,0.7115384615384616
HandOutlines,0.907859078590786,0.9024390243902439,0.9024390243902439
HandOutlines,0.9024390243902439,0.9051490514905149,0.9051490514905149
HandOutlines,0.907859078590786,0.9024390243902439,0.8970189701897019
HandOutlines,0.9159891598915989,0.9105691056910569,0.9051490514905149
HandOutlines,0.9105691056910569,0.9214092140921409,0.907859078590786
HandOutlines,0.9132791327913279,0.9024390243902439,0.8970189701897019
HandOutlines,0.9132791327913279,0.8970189701897019,0.8970189701897019
HandOutlines,0.9159891598915989,0.9105691056910569,0.907859078590786
HandOutlines,0.907859078590786,0.8997289972899729,0.8997289972899729
HandOutlines,0.9105691056910569,0.8943089430894309,0.8970189701897019
Haptics,0.40716612377850164,0.4006514657980456,0.40716612377850164
Haptics,0.4234527687296417,0.4006514657980456,0.3973941368078176
Haptics,0.42671009771986973,0.41042345276872966,0.4201954397394137
Haptics,0.42671009771986973,0.3973941368078176,0.4006514657980456
Haptics,0.4234527687296417,0.41042345276872966,0.40390879478827363
Haptics,0.4201954397394137,0.40390879478827363,0.40390879478827363
Haptics,0.4201954397394137,0.3941368078175896,0.39087947882736157
Haptics,0.41042345276872966,0.3973941368078176,0.4006514657980456
Haptics,0.4169381107491857,0.3973941368078176,0.3973941368078176
Haptics,0.41368078175895767,0.42671009771986973,0.42996742671009774
Herring,0.5396825396825397,0.5079365079365079,0.5238095238095238
Herring,0.5555555555555556,0.5555555555555556,0.5714285714285714
Herring,0.5714285714285714,0.5873015873015873,0.6031746031746031
Herring,0.5396825396825397,0.5555555555555556,0.5555555555555556
Herring,0.5714285714285714,0.5873015873015873,0.5873015873015873
Herring,0.5714285714285714,0.5873015873015873,0.5555555555555556
Herring,0.6031746031746031,0.6190476190476191,0.6190476190476191
Herring,0.5396825396825397,0.5396825396825397,0.5714285714285714
Herring,0.6190476190476191,0.5714285714285714,0.5873015873015873
Herring,0.6031746031746031,0.6031746031746031,0.5714285714285714
HouseTwenty,0.8135593220338984,0.847457627118644,0.8220338983050848
HouseTwenty,0.8389830508474576,0.8305084745762712,0.8220338983050848
HouseTwenty,0.847457627118644,0.8305084745762712,0.8220338983050848
HouseTwenty,0.8305084745762712,0.8559322033898306,0.847457627118644
HouseTwenty,0.8220338983050848,0.8305084745762712,0.8389830508474576
HouseTwenty,0.8220338983050848,0.847457627118644,0.8220338983050848
HouseTwenty,0.8135593220338984,0.8135593220338984,0.8135593220338984
HouseTwenty,0.8389830508474576,0.8220338983050848,0.8305084745762712
HouseTwenty,0.8389830508474576,0.8389830508474576,0.8305084745762712
HouseTwenty,0.8389830508474576,0.8559322033898306,0.8559322033898306
InlineSkate,0.3788706739526412,0.3770491803278688,0.3788706739526412
InlineSkate,0.37158469945355194,0.3788706739526412,0.3788706739526412
InlineSkate,0.3788706739526412,0.38979963570127507,0.3970856102003643
InlineSkate,0.3697632058287796,0.3788706739526412,0.37158469945355194
InlineSkate,0.3825136612021858,0.3825136612021858,0.37522768670309653
InlineSkate,0.3770491803278688,0.3843351548269581,0.3879781420765027
InlineSkate,0.3788706739526412,0.3843351548269581,0.3843351548269581
InlineSkate,0.3806921675774135,0.3861566484517304,0.3825136612021858
InlineSkate,0.37340619307832423,0.3879781420765027,0.3843351548269581
InlineSkate,0.3806921675774135,0.37522768670309653,0.3697632058287796
InsectEPGRegularTrain,0.9717741935483871,0.3548387096774194,0.3548387096774194
InsectEPGRegularTrain,0.9758064516129032,0.3548387096774194,0.3548387096774194
InsectEPGRegularTrain,0.9717741935483871,0.3548387096774194,0.3548387096774194
InsectEPGRegularTrain,0.9717741935483871,0.3548387096774194,0.3548387096774194
InsectEPGRegularTrain,0.9838709677419355,0.3548387096774194,0.3548387096774194
InsectEPGRegularTrain,0.9717741935483871,0.3548387096774194,0.3548387096774194
InsectEPGRegularTrain,0.9717741935483871,0.3548387096774194,0.3548387096774194
InsectEPGRegularTrain,0.9838709677419355,0.3548387096774194,0.3548387096774194
InsectEPGRegularTrain,0.9717741935483871,0.3548387096774194,0.3548387096774194
InsectEPGRegularTrain,0.9717741935483871,0.3548387096774194,0.3548387096774194
InsectEPGSmallTrain,0.9798387096774194,0.3548387096774194,0.3548387096774194
InsectEPGSmallTrain,0.9798387096774194,0.3548387096774194,0.3548387096774194
InsectEPGSmallTrain,0.9838709677419355,0.3548387096774194,0.3548387096774194
InsectEPGSmallTrain,0.9798387096774194,0.5685483870967742,0.5685483870967742
InsectEPGSmallTrain,0.9798387096774194,0.3548387096774194,0.3548387096774194
InsectEPGSmallTrain,0.9798387096774194,0.6290322580645161,0.6169354838709677
InsectEPGSmallTrain,0.9798387096774194,0.6491935483870968,0.6491935483870968
InsectEPGSmallTrain,0.9879032258064516,0.4717741935483871,0.4717741935483871
InsectEPGSmallTrain,0.9758064516129032,0.3548387096774194,0.3548387096774194
InsectEPGSmallTrain,0.9879032258064516,0.3548387096774194,0.3548387096774194
InsectWingbeatSound,0.6240525517938352,0.61899949469429,0.6215260232440627
InsectWingbeatSound,0.6306215260232441,0.6134411318847903,0.6159676604345629
InsectWingbeatSound,0.628600303183426,0.6134411318847903,0.6109146033350177
InsectWingbeatSound,0.6235472460838808,0.6134411318847903,0.6174835775644265
InsectWingbeatSound,0.6149570490146539,0.608388074785245,0.6093986862051541
InsectWingbeatSound,0.6265790803436079,0.6220313289540171,0.6205154118241536
InsectWingbeatSound,0.6260737746336533,0.6149570490146539,0.6195048004042446
InsectWingbeatSound,0.6250631632137443,0.6124305204648812,0.6104092976250631
InsectWingbeatSound,0.6210207175341081,0.6119252147549268,0.6068721576553815
InsectWingbeatSound,0.6270843860535624,0.6220313289540171,0.6210207175341081
ItalyPowerDemand,0.9601167315175098,0.9630350194552529,0.9610894941634242
ItalyPowerDemand,0.9610894941634242,0.9610894941634242,0.9591439688715954
ItalyPowerDemand,0.9571984435797666,0.958171206225681,0.9571984435797666
ItalyPowerDemand,0.9591439688715954,0.9630350194552529,0.9620622568093385
ItalyPowerDemand,0.958171206225681,0.958171206225681,0.9571984435797666
ItalyPowerDemand,0.9571984435797666,0.9630350194552529,0.9610894941634242
ItalyPowerDemand,0.9601167315175098,0.9630350194552529,0.9601167315175098
ItalyPowerDemand,0.9630350194552529,0.9630350194552529,0.9620622568093385
ItalyPowerDemand,0.9649805447470817,0.9649805447470817,0.9630350194552529
ItalyPowerDemand,0.9601167315175098,0.9620622568093385,0.9601167315175098
LargeKitchenAppliances,0.5641711229946524,0.5481283422459893,0.5454545454545454
LargeKitchenAppliances,0.5614973262032086,0.5561497326203209,0.553475935828877
LargeKitchenAppliances,0.553475935828877,0.5481283422459893,0.553475935828877
LargeKitchenAppliances,0.5588235294117647,0.5454545454545454,0.5427807486631016
LargeKitchenAppliances,0.5508021390374331,0.5454545454545454,0.5481283422459893
LargeKitchenAppliances,0.5641711229946524,0.5561497326203209,0.5614973262032086
LargeKitchenAppliances,0.5641711229946524,0.553475935828877,0.5561497326203209
LargeKitchenAppliances,0.5748663101604278,0.553475935828877,0.5561497326203209
LargeKitchenAppliances,0.5614973262032086,0.5347593582887701,0.5427807486631016
LargeKitchenAppliances,0.5721925133689839,0.553475935828877,0.553475935828877
Lightning2,0.7666666666666667,0.7666666666666667,0.7666666666666667
Lightning2,0.75,0.7166666666666667,0.7333333333333333
Lightning2,0.7833333333333333,0.8,0.7833333333333333
Lightning2,0.8,0.8,0.8166666666666667
Lightning2,0.7833333333333333,0.8,0.8
Lightning2,0.7666666666666667,0.7666666666666667,0.7666666666666667
Lightning2,0.75,0.75,0.75
Lightning2,0.7333333333333333,0.75,0.75
Lightning2,0.7333333333333333,0.7166666666666667,0.7166666666666667
Lightning2,0.7833333333333333,0.7833333333333333,0.7833333333333333
Lightning7,0.7916666666666666,0.7777777777777778,0.7638888888888888
Lightning7,0.7777777777777778,0.7777777777777778,0.7638888888888888
Lightning7,0.7777777777777778,0.7777777777777778,0.7916666666666666
Lightning7,0.7777777777777778,0.7777777777777778,0.7916666666666666
Lightning7,0.7916666666666666,0.7916666666666666,0.7916666666666666
Lightning7,0.7638888888888888,0.7638888888888888,0.7638888888888888
Lightning7,0.7916666666666666,0.75,0.75
Lightning7,0.7638888888888888,0.7777777777777778,0.75
Lightning7,0.7777777777777778,0.7777777777777778,0.7777777777777778
Lightning7,0.7777777777777778,0.7638888888888888,0.7638888888888888
Mallat,0.9368600682593856,0.9411262798634812,0.939419795221843
Mallat,0.9372866894197952,0.9389931740614335,0.9381399317406144
Mallat,0.9402730375426621,0.9449658703071673,0.9445392491467577
Mallat,0.9402730375426621,0.9398464163822525,0.943259385665529
Mallat,0.9424061433447098,0.9411262798634812,0.9415529010238908
Mallat,0.9364334470989761,0.9406996587030717,0.9411262798634812
Mallat,0.9415529010238908,0.939419795221843,0.9398464163822525
Mallat,0.9402730375426621,0.9406996587030717,0.9428327645051194
Mallat,0.943259385665529,0.9449658703071673,0.9466723549488054
Mallat,0.9389931740614335,0.9406996587030717,0.9411262798634812
Meat,0.8813559322033898,0.9322033898305084,0.9152542372881356
Meat,0.864406779661017,0.9661016949152542,0.9322033898305084
Meat,0.847457627118644,0.9491525423728814,0.9491525423728814
Meat,0.864406779661017,0.9152542372881356,0.8813559322033898
Meat,0.8983050847457628,0.9491525423728814,0.9491525423728814
Meat,0.8813559322033898,0.8983050847457628,0.8983050847457628
Meat,0.8813559322033898,0.9322033898305084,0.8813559322033898
Meat,0.864406779661017,0.8983050847457628,0.8813559322033898
Meat,0.847457627118644,0.9152542372881356,0.8983050847457628
Meat,0.864406779661017,0.8813559322033898,0.864406779661017
MedicalImages,0.761528326745718,0.7602108036890646,0.766798418972332
MedicalImages,0.7562582345191041,0.7575757575757576,0.7602108036890646
MedicalImages,0.7575757575757576,0.761528326745718,0.7628458498023716
MedicalImages,0.761528326745718,0.769433465085639,0.7747035573122529
MedicalImages,0.758893280632411,0.764163372859025,0.7654808959156785
MedicalImages,0.766798418972332,0.766798418972332,0.7681159420289855
MedicalImages,0.7720685111989459,0.7733860342555995,0.769433465085639
MedicalImages,0.7681159420289855,0.7654808959156785,0.7720685111989459
MedicalImages,0.761528326745718,0.758893280632411,0.761528326745718
MedicalImages,0.7628458498023716,0.761528326745718,0.7654808959156785
MiddlePhalanxOutlineAgeGroup,0.5294117647058824,0.5032679738562091,0.49673202614379086
MiddlePhalanxOutlineAgeGroup,0.5424836601307189,0.5228758169934641,0.5424836601307189
MiddlePhalanxOutlineAgeGroup,0.5555555555555556,0.5228758169934641,0.5098039215686274
MiddlePhalanxOutlineAgeGroup,0.5163398692810458,0.5032679738562091,0.5098039215686274
MiddlePhalanxOutlineAgeGroup,0.5424836601307189,0.5163398692810458,0.5228758169934641
MiddlePhalanxOutlineAgeGroup,0.5228758169934641,0.5032679738562091,0.49673202614379086
MiddlePhalanxOutlineAgeGroup,0.5555555555555556,0.5032679738562091,0.49019607843137253
MiddlePhalanxOutlineAgeGroup,0.5294117647058824,0.48366013071895425,0.5098039215686274
MiddlePhalanxOutlineAgeGroup,0.5490196078431373,0.49673202614379086,0.5098039215686274
MiddlePhalanxOutlineAgeGroup,0.5228758169934641,0.5032679738562091,0.5098039215686274
MiddlePhalanxOutlineCorrect,0.8,0.7862068965517242,0.7965517241379311
MiddlePhalanxOutlineCorrect,0.8068965517241379,0.7896551724137931,0.8068965517241379
MiddlePhalanxOutlineCorrect,0.8137931034482758,0.803448275862069,0.803448275862069
MiddlePhalanxOutlineCorrect,0.8275862068965517,0.8172413793103448,0.8172413793103448
MiddlePhalanxOutlineCorrect,0.8137931034482758,0.7896551724137931,0.7931034482758621
MiddlePhalanxOutlineCorrect,0.8068965517241379,0.8103448275862069,0.803448275862069
MiddlePhalanxOutlineCorrect,0.8206896551724138,0.7896551724137931,0.8
MiddlePhalanxOutlineCorrect,0.8068965517241379,0.8103448275862069,0.8137931034482758
MiddlePhalanxOutlineCorrect,0.8137931034482758,0.7827586206896552,0.7793103448275862
MiddlePhalanxOutlineCorrect,0.8137931034482758,0.803448275862069,0.803448275862069
MiddlePhalanxTW,0.5032679738562091,0.5294117647058824,0.5424836601307189
MiddlePhalanxTW,0.5228758169934641,0.5490196078431373,0.5359477124183006
MiddlePhalanxTW,0.5032679738562091,0.5294117647058824,0.5228758169934641
MiddlePhalanxTW,0.5424836601307189,0.5686274509803921,0.5424836601307189
MiddlePhalanxTW,0.5228758169934641,0.5424836601307189,0.5424836601307189
MiddlePhalanxTW,0.5032679738562091,0.5490196078431373,0.5294117647058824
MiddlePhalanxTW,0.5228758169934641,0.5424836601307189,0.5359477124183006
MiddlePhalanxTW,0.5228758169934641,0.5359477124183006,0.5424836601307189
MiddlePhalanxTW,0.5228758169934641,0.5424836601307189,0.5424836601307189
MiddlePhalanxTW,0.5163398692810458,0.5228758169934641,0.5228758169934641
MixedShapesRegularTrain,0.91996699669967,0.9170792079207921,0.9141914191419142
MixedShapesRegularTrain,0.9121287128712872,0.9104785478547854,0.9129537953795379
MixedShapesRegularTrain,0.9191419141914191,0.9137788778877888,0.9170792079207921
MixedShapesRegularTrain,0.9162541254125413,0.9096534653465347,0.9137788778877888
MixedShapesRegularTrain,0.9170792079207921,0.9125412541254125,0.9113036303630363
MixedShapesRegularTrain,0.9154290429042904,0.915016501650165,0.9166666666666666
MixedShapesRegularTrain,0.9162541254125413,0.9092409240924092,0.9113036303630363
MixedShapesRegularTrain,0.9174917491749175,0.9104785478547854,0.9125412541254125
MixedShapesRegularTrain,0.9166666666666666,0.9121287128712872,0.9141914191419142
MixedShapesRegularTrain,0.9129537953795379,0.9092409240924092,0.9108910891089109
MixedShapesSmallTrain,0.8506600660066007,0.849009900990099,0.851897689768977
MixedShapesSmallTrain,0.8477722772277227,0.8473597359735974,0.8477722772277227
MixedShapesSmallTrain,0.8494224422442245,0.8481848184818482,0.849009900990099
MixedShapesSmallTrain,0.8477722772277227,0.8477722772277227,0.8481848184818482
MixedShapesSmallTrain,0.8510726072607261,0.846947194719472,0.8481848184818482
MixedShapesSmallTrain,0.8457095709570958,0.8461221122112211,0.8436468646864687
MixedShapesSmallTrain,0.8543729372937293,0.8510726072607261,0.8551980198019802
MixedShapesSmallTrain,0.8485973597359736,0.8498349834983498,0.8502475247524752
MixedShapesSmallTrain,0.8514851485148515,0.8481848184818482,0.8506600660066007
MixedShapesSmallTrain,0.8444719471947195,0.8461221122112211,0.8448844884488449
MoteStrain,0.8441247002398081,0.8752997601918465,0.882494004796163
MoteStrain,0.8385291766586731,0.8353317346123101,0.8425259792166268
MoteStrain,0.8449240607513989,0.8265387689848122,0.82414068745004
MoteStrain,0.8385291766586731,0.82414068745004,0.832933653077538
MoteStrain,0.8449240607513989,0.86810551558753,0.8689048760991207
MoteStrain,0.8409272581934453,0.8353317346123101,0.8457234212629896
MoteStrain,0.8425259792166268,0.8393285371702638,0.8401278976818545
MoteStrain,0.8617106314948042,0.8393285371702638,0.8473221422861711
MoteStrain,0.8553157474020784,0.8569144684252598,0.8705035971223022
MoteStrain,0.8385291766586731,0.8225419664268585,0.829736211031175
NonInvasiveFetalECGThorax1,0.8767820773930753,0.8665987780040734,0.8665987780040734
NonInvasiveFetalECGThorax1,0.8752545824847251,0.8676171079429735,0.8645621181262729
NonInvasiveFetalECGThorax1,0.8757637474541752,0.8691446028513238,0.8681262729124236
NonInvasiveFetalECGThorax1,0.869653767820774,0.8671079429735234,0.8655804480651731
NonInvasiveFetalECGThorax1,0.8711812627291242,0.8671079429735234,0.8676171079429735
NonInvasiveFetalECGThorax1,0.8721995926680245,0.870162932790224,0.8681262729124236
NonInvasiveFetalECGThorax1,0.8732179226069247,0.8655804480651731,0.8686354378818737
NonInvasiveFetalECGThorax1,0.8716904276985743,0.8686354378818737,0.8691446028513238
NonInvasiveFetalECGThorax1,0.870162932790224,0.8660896130346232,0.865071283095723
NonInvasiveFetalECGThorax1,0.8737270875763747,0.8655804480651731,0.8620162932790224
NonInvasiveFetalECGThorax2,0.9093686354378818,0.9032586558044806,0.9068228105906314
NonInvasiveFetalECGThorax2,0.9114052953156823,0.909877800407332,0.909877800407332
NonInvasiveFetalECGThorax2,0.9114052953156823,0.9129327902240326,0.914969450101833
NonInvasiveFetalECGThorax2,0.9108961303462322,0.9124236252545825,0.9124236252545825
NonInvasiveFetalECGThorax2,0.9073319755600815,0.9103869653767821,0.9108961303462322
NonInvasiveFetalECGThorax2,0.9078411405295316,0.9114052953156823,0.9068228105906314
NonInvasiveFetalECGThorax2,0.9093686354378818,0.9078411405295316,0.9078411405295316
NonInvasiveFetalECGThorax2,0.9114052953156823,0.9083503054989817,0.9093686354378818
NonInvasiveFetalECGThorax2,0.9134419551934827,0.9124236252545825,0.9129327902240326
NonInvasiveFetalECGThorax2,0.9119144602851323,0.9093686354378818,0.909877800407332
OSULeaf,0.5975103734439834,0.6016597510373444,0.6058091286307054
OSULeaf,0.6016597510373444,0.5892116182572614,0.5892116182572614
OSULeaf,0.6099585062240664,0.5933609958506224,0.5975103734439834
OSULeaf,0.6099585062240664,0.5975103734439834,0.6058091286307054
OSULeaf,0.6058091286307054,0.6016597510373444,0.6182572614107884
OSULeaf,0.5892116182572614,0.6058091286307054,0.6016597510373444
OSULeaf,0.5933609958506224,0.5892116182572614,0.6016597510373444
OSULeaf,0.6224066390041494,0.6182572614107884,0.6265560165975104
OSULeaf,0.5850622406639004,0.5892116182572614,0.6099585062240664
OSULeaf,0.6182572614107884,0.5975103734439834,0.6016597510373444
OliveOil,0.896551724137931,0.8620689655172413,0.896551724137931
OliveOil,0.896551724137931,0.8620689655172413,0.896551724137931
OliveOil,0.896551724137931,0.8620689655172413,0.896551724137931
OliveOil,0.896551724137931,0.896551724137931,0.8620689655172413
OliveOil,0.896551724137931,0.896551724137931,0.8620689655172413
OliveOil,0.9310344827586207,0.896551724137931,0.9310344827586207
OliveOil,0.896551724137931,0.8620689655172413,0.896551724137931
OliveOil,0.896551724137931,0.8620689655172413,0.896551724137931
OliveOil,0.896551724137931,0.8620689655172413,0.896551724137931
OliveOil,0.896551724137931,0.896551724137931,0.896551724137931
PhalangesOutlinesCorrect,0.8074679113185531,0.79463243873979,0.7981330221703618
PhalangesOutlinesCorrect,0.79463243873979,0.7911318553092183,0.7887981330221704
PhalangesOutlinesCorrect,0.7969661610268378,0.7852975495915986,0.7876312718786465
PhalangesOutlinesCorrect,0.8004667444574096,0.7911318553092183,0.79463243873979
PhalangesOutlinesCorrect,0.8063010501750292,0.8004667444574096,0.7992998833138857
PhalangesOutlinesCorrect,0.79463243873979,0.7957992998833139,0.8004667444574096
PhalangesOutlinesCorrect,0.8051341890315052,0.7899649941656943,0.7899649941656943
PhalangesOutlinesCorrect,0.8063010501750292,0.793465577596266,0.793465577596266
PhalangesOutlinesCorrect,0.7969661610268378,0.7911318553092183,0.79463243873979
PhalangesOutlinesCorrect,0.8039673278879813,0.7922987164527421,0.7981330221703618
Phoneme,0.20263852242744063,0.18680738786279683,0.18469656992084432
Phoneme,0.20052770448548812,0.18311345646437996,0.18311345646437996
Phoneme,0.19894459102902376,0.17467018469656992,0.17203166226912928
Phoneme,0.19947229551451187,0.1741424802110818,0.17361477572559367
Phoneme,0.20897097625329816,0.17783641160949867,0.18047493403693932
Phoneme,0.19630606860158312,0.17572559366754617,0.18258575197889182
Phoneme,0.19525065963060687,0.18575197889182057,0.1862796833773087
Phoneme,0.19788918205804748,0.18311345646437996,0.17255936675461742
Phoneme,0.19630606860158312,0.17361477572559367,0.18100263852242743
Phoneme,0.19736147757255937,0.1841688654353562,0.18311345646437996
PigAirwayPressure,0.25120772946859904,0.2560386473429952,0.2463768115942029
PigAirwayPressure,0.25120772946859904,0.2463768115942029,0.2463768115942029
PigAirwayPressure,0.26570048309178745,0.2560386473429952,0.25120772946859904
PigAirwayPressure,0.2463768115942029,0.2608695652173913,0.25120772946859904
PigAirwayPressure,0.2560386473429952,0.24154589371980675,0.23671497584541062
PigAirwayPressure,0.25120772946859904,0.26570048309178745,0.2560386473429952
PigAirwayPressure,0.24154589371980675,0.25120772946859904,0.2560386473429952
PigAirwayPressure,0.2560386473429952,0.2560386473429952,0.25120772946859904
PigAirwayPressure,0.24154589371980675,0.2463768115942029,0.2318840579710145
PigAirwayPressure,0.2608695652173913,0.26570048309178745,0.26570048309178745
PigArtPressure,0.3526570048309179,0.33816425120772947,0.3333333333333333
PigArtPressure,0.34782608695652173,0.32367149758454106,0.3140096618357488
PigArtPressure,0.3526570048309179,0.3285024154589372,0.3285024154589372
PigArtPressure,0.3526570048309179,0.32367149758454106,0.32367149758454106
PigArtPressure,0.3333333333333333,0.3188405797101449,0.30434782608695654
PigArtPressure,0.3285024154589372,0.34299516908212563,0.34299516908212563
PigArtPressure,0.357487922705314,0.32367149758454106,0.3188405797101449
PigArtPressure,0.32367149758454106,0.3285024154589372,0.3188405797101449
PigArtPressure,0.36231884057971014,0.357487922705314,0.33816425120772947
PigArtPressure,0.36231884057971014,0.34299516908212563,0.3285024154589372
PigCVP,0.2753623188405797,0.2463768115942029,0.2608695652173913
PigCVP,0.27053140096618356,0.26570048309178745,0.2608695652173913
PigCVP,0.26570048309178745,0.24154589371980675,0.23671497584541062
PigCVP,0.25120772946859904,0.2608695652173913,0.25120772946859904
PigCVP,0.24154589371980675,0.21739130434782608,0.2222222222222222
PigCVP,0.24154589371980675,0.2318840579710145,0.2463768115942029
PigCVP,0.2560386473429952,0.2463768115942029,0.25120772946859904
PigCVP,0.25120772946859904,0.23671497584541062,0.2463768115942029
PigCVP,0.25120772946859904,0.24154589371980675,0.2560386473429952
PigCVP,0.2463768115942029,0.2463768115942029,0.2560386473429952
Plane,0.9903846153846154,0.9903846153846154,0.9903846153846154
Plane,0.9903846153846154,0.9903846153846154,0.9903846153846154
Plane,0.9903846153846154,0.9903846153846154,0.9903846153846154
Plane,0.9903846153846154,0.9903846153846154,0.9903846153846154
Plane,0.9903846153846154,0.9903846153846154,0.9903846153846154
Plane,0.9903846153846154,0.9903846153846154,0.9903846153846154
Plane,0.9903846153846154,0.9903846153846154,0.9903846153846154
Plane,0.9903846153846154,0.9903846153846154,0.9903846153846154
Plane,0.9903846153846154,0.9903846153846154,0.9903846153846154
Plane,0.9903846153846154,0.9903846153846154,0.9903846153846154
PowerCons,0.994413407821229,0.994413407821229,0.994413407821229
PowerCons,1,1,1
PowerCons,0.9832402234636871,0.9832402234636871,0.9832402234636871
PowerCons,0.994413407821229,0.994413407821229,0.994413407821229
PowerCons,1,1,1
PowerCons,1,0.994413407821229,1
PowerCons,1,1,1
PowerCons,1,0.994413407821229,0.994413407821229
PowerCons,1,0.9888268156424581,1
PowerCons,1,0.994413407821229,0.994413407821229
ProximalPhalanxOutlineAgeGroup,0.8333333333333334,0.8382352941176471,0.8480392156862745
ProximalPhalanxOutlineAgeGroup,0.8431372549019608,0.8382352941176471,0.8382352941176471
ProximalPhalanxOutlineAgeGroup,0.8382352941176471,0.8333333333333334,0.8480392156862745
ProximalPhalanxOutlineAgeGroup,0.8431372549019608,0.8333333333333334,0.8382352941176471
ProximalPhalanxOutlineAgeGroup,0.8382352941176471,0.8333333333333334,0.8284313725490197
ProximalPhalanxOutlineAgeGroup,0.8382352941176471,0.8235294117647058,0.8382352941176471
ProximalPhalanxOutlineAgeGroup,0.8480392156862745,0.8333333333333334,0.8431372549019608
ProximalPhalanxOutlineAgeGroup,0.8382352941176471,0.8235294117647058,0.8333333333333334
ProximalPhalanxOutlineAgeGroup,0.8333333333333334,0.8333333333333334,0.8284313725490197
ProximalPhalanxOutlineAgeGroup,0.8333333333333334,0.8382352941176471,0.8284313725490197
ProximalPhalanxOutlineCorrect,0.8413793103448276,0.8482758620689655,0.8448275862068966
ProximalPhalanxOutlineCorrect,0.8413793103448276,0.8413793103448276,0.8379310344827586
ProximalPhalanxOutlineCorrect,0.8344827586206897,0.8448275862068966,0.8413793103448276
ProximalPhalanxOutlineCorrect,0.8379310344827586,0.8413793103448276,0.8448275862068966
ProximalPhalanxOutlineCorrect,0.8448275862068966,0.8379310344827586,0.8344827586206897
ProximalPhalanxOutlineCorrect,0.8413793103448276,0.8379310344827586,0.8448275862068966
ProximalPhalanxOutlineCorrect,0.8482758620689655,0.8448275862068966,0.8448275862068966
ProximalPhalanxOutlineCorrect,0.8413793103448276,0.8482758620689655,0.8448275862068966
ProximalPhalanxOutlineCorrect,0.8482758620689655,0.8551724137931035,0.8551724137931035
ProximalPhalanxOutlineCorrect,0.8413793103448276,0.8448275862068966,0.8482758620689655
ProximalPhalanxTW,0.7696078431372549,0.7794117647058824,0.7745098039215687
ProximalPhalanxTW,0.7892156862745098,0.7843137254901961,0.7892156862745098
ProximalPhalanxTW,0.7598039215686274,0.7549019607843137,0.7549019607843137
ProximalPhalanxTW,0.7696078431372549,0.7647058823529411,0.7696078431372549
ProximalPhalanxTW,0.7549019607843137,0.7401960784313726,0.7450980392156863
ProximalPhalanxTW,0.7745098039215687,0.7696078431372549,0.7745098039215687
ProximalPhalanxTW,0.7941176470588235,0.7745098039215687,0.7794117647058824
ProximalPhalanxTW,0.7696078431372549,0.75,0.7598039215686274
ProximalPhalanxTW,0.7696078431372549,0.7549019607843137,0.75
ProximalPhalanxTW,0.7696078431372549,0.7647058823529411,0.7647058823529411
RefrigerationDevices,0.5775401069518716,0.5454545454545454,0.5481283422459893
RefrigerationDevices,0.5641711229946524,0.5347593582887701,0.5294117647058824
RefrigerationDevices,0.5427807486631016,0.5454545454545454,0.5320855614973262
RefrigerationDevices,0.56951871657754,0.5454545454545454,0.5508021390374331
RefrigerationDevices,0.5561497326203209,0.5213903743315508,0.5213903743315508
RefrigerationDevices,0.5588235294117647,0.5508021390374331,0.5588235294117647
RefrigerationDevices,0.5454545454545454,0.5454545454545454,0.5401069518716578
RefrigerationDevices,0.553475935828877,0.5347593582887701,0.553475935828877
RefrigerationDevices,0.5668449197860963,0.5427807486631016,0.5401069518716578
RefrigerationDevices,0.5347593582887701,0.5187165775401069,0.5294117647058824
Rock,0.7551020408163265,0.7346938775510204,0.7346938775510204
Rock,0.7755102040816326,0.7551020408163265,0.7959183673469388
Rock,0.7959183673469388,0.7959183673469388,0.7755102040816326
Rock,0.8163265306122449,0.7551020408163265,0.7551020408163265
Rock,0.6530612244897959,0.6530612244897959,0.673469387755102
Rock,0.7346938775510204,0.673469387755102,0.7346938775510204
Rock,0.7142857142857143,0.6530612244897959,0.7142857142857143
Rock,0.7142857142857143,0.7346938775510204,0.7346938775510204
Rock,0.7551020408163265,0.7551020408163265,0.7551020408163265
